function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
assistTrafficIncident,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4038,4040,5a40e9f18fec5649a945fa163a95d205dcf04a901be87000e4924fe9b56eece9,10,5,0,0,0,1,0,0,6,0,8,saveState | serviceKindForJob | setMissionState | spawnDust | toast
markPlayerIncidentArrival,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4041,4041,680350701703ffe3c44aefc3338173c307a3d4ef7565013f7c9d08a8d05380fc,7,3,0,0,0,0,0,0,3,0,1,isDrivingServiceVehicle | saveState | serviceKindForJob | setMissionState | toast | updateNavigation | updateWaypointMarker
releaseIncidentActorStates,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4042,4042,c631a2f5ea44626a3cba69dad2422eb2e1daa6d284d85fb014d6fa3e0bf91318,1,2,0,0,0,1,0,0,0,0,0,setBusState
resolveTrafficIncident,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4043,4047,a1e79fe6821459f7d35e43c6cdb8fc0fa0a1d55f14aa0c3725758cefe0401c7d,5,5,0,0,0,3,0,0,1,0,1,completeActiveJob | releaseIncidentActorStates | saveState | serviceKindForJob | toast
updateTrafficIncidents,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4048,4060,f80053d0889c47d2de88462b5618d875b39f87053921b1633490b86b755110c7,8,13,1,0,0,6,0,0,3,0,3,createTrafficIncident | markPlayerIncidentArrival | moveIncidentResponder | resolveTrafficIncident | returnServiceVehicleHome | trafficActorList
openTransitGuide,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4061,4063,e1411b6b8259573f2351630b748157ff7c2c0b864e08de5befdbaa67e0eec8f6,2,0,0,0,0,0,0,0,0,0,0,openModal | setWaypoint
createRoyalCastle,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4064,4089,519e06961299e7092f9415f0e5d6bf038acb52913c22b08912fecdcecd74e0ab,60,0,0,0,0,10,0,0,1,0,4,addGlow | createCastleChallengeTokens | createSignpost | exitHouse | mat | premiumBox | premiumCylinder | registerCollider | registerInteractable | renderMat | toast
createCastleChallengeTokens,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4090,4092,281bc63e6755d3d63dd17c9726f11efc377f2413fe91fb1c3c352ed69b679ac6,2,0,0,0,0,0,0,0,1,0,0,mat | worldLayoutPoint
openAdventureHub,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4093,4095,bb014fd0e19e69d63142b12dce24854ec24763ba912a77c7463f495655a89770,2,0,0,0,0,0,0,0,0,0,6,openModal | startAdventure
startAdventure,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4096,4098,bfd6382a66440ca195d2681793742fb0019cd2766c94c966d82042b2fcd8df55,6,3,0,0,0,1,0,0,4,0,2,closeModal | saveState | setWaypoint | toast | worldLayoutPoint
restoreActiveAdventure,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4099,4104,22a7568d52c33a36dffee06bccb71790decb726735fa3c7d19c95ec6992fc463,0,2,0,0,0,1,0,0,2,0,5,
advanceAdventure,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4105,4107,3ee1f91a926e155fa3dde4b950744fc93ac90ecafad5d9f42a2a8d63ea4a22cd,3,3,1,0,0,0,0,0,2,0,0,beep | finishAdventure | saveState
finishAdventure,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4108,4110,a12e99e3d2dbf92c52ad09595bd1954eb672078e1ea9ca06335660663ee1bcd0,8,4,1,0,0,1,0,0,1,0,0,addCoins | addReputation | addXP | awardMedal | saveState | setFlag | toast
updateAdventure,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4111,4113,afd62e0fdb42955f05e183b8d2c9f4180dad1623aa93670cdb453e681db8349c,2,6,0,0,0,1,0,0,2,0,0,advanceAdventure | finishAdventure
createLearningStation,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4114,4116,2dd2463b23d23e89f48026bc83b81632773bcc8b013b08c681c6dd2df6b4e13a,6,0,0,0,0,0,0,0,1,0,0,iconTexture | mat | openEducationHub | premiumBox | registerInteractable
createLearningPlaza,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4117,4123,05d0f72c328dc885f4b2cd23a6b188b18a572c3067a2cff19500761073214366,8,0,0,0,0,0,0,0,0,0,0,createLearningStation | createSignpost | worldLayoutPoint
rectOverlap,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4124,4124,fcaacb521af3ecd98b469100fb0aa71fbfdc1d0ba1cb32864e9ae1bedb0bce05,0,0,0,0,0,0,0,0,1,0,0,
insideWater,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4125,4125,628cba99c90a19a2a200d25c92244b90194bc0f1579808ab8163a177a50f7b6f,0,0,0,0,0,0,0,0,1,0,0,
waterAt,21-interactions-shop-social-races.js,"Atividades, mercado, oficina, amizades, NPCs e corridas",4126,4126,18502266f88b1834e6537bb7517854627d2aa6abf6bd7ea0c94ca43009322bef,1,0,0,0,0,0,0,0,1,0,0,insideWater
isInsideLakeNavigable,,,4127,4127,c60d883833c19ac17faea9b72cdda7f4e4740fd14bd9e4878ec47ca7d528704a,0,0,0,0,0,0,0,0,1,0,0,
isNearFishingArea,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4128,4128,4ec73ede01868681cb89112f5c73d3ec5753b77269fb0bb24c781d0c7d8dee5b,0,0,0,0,0,0,0,0,1,0,0,
resolveWaterWalking,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4129,4131,416fb1f1c2ba58cc4921d1d80745cf638ec07119702d08adbf077a8330e11e73,4,4,0,0,0,0,0,0,1,0,0,groundHeightAt | toast | waterAt
distanceToBoatDock,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4132,4132,d8c8938ee1e32112f3d4f9957cbadc6c2ad8b5d44021d793c426e6a1f4db0e43,0,0,0,0,0,0,0,0,1,0,0,
validBoatExit,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4133,4133,5c2b6bd65e0f37400c562e114b9773728698cbb6cd4f396ae8146c4e07677dd8,1,0,0,0,0,0,0,0,1,0,0,distanceToBoatDock
safeBoatExitPoint,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4134,4135,ddc7c604b66a800d7b6d9947f4f01ad78956509ee6f1b38352c807379c834e06,0,0,0,0,0,0,0,0,1,0,0,
ensureFishingVisual,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4136,4149,ffbb8552902765aeeeaa9997ad3ed5d01f3760973bafea2d1d5f0e0f52534c44,8,1,0,0,0,0,0,0,2,0,0,renderMat
setFishingLine,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4150,4150,cf7ade312d3e10d632ecb5433c39a02ebaa1746fe3608c6c9cbbd91ea1c0171c,0,1,0,0,0,0,0,0,1,0,0,
fishingCastTarget,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4151,4157,c59ea1dceed358ec088055db9e1a79b950647eb0c150b22b8fa509058c8a56fd,1,2,1,0,0,0,0,0,1,0,1,isInsideLakeNavigable
beginFishingVisual,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4158,4171,424bcb866b9f8c92934d8ad97897a63daab22a5d78b9b924074dbe16269f0f68,3,2,0,0,0,0,0,0,1,0,0,ensureFishingVisual | fishingCastTarget | setFishingLine
castFishingVisual,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4172,4172,6be58a4dfe1fbab36cadbc5aa335719b61f796f783ab7f4a74f0c9815bf4afc3,3,1,0,0,0,0,0,0,1,0,1,beep | ensureFishingVisual | fishingCastTarget
hookFishingVisual,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4173,4173,dfaf496f2516e789f3e93dc1159d68fff7efd1e332d1f74c4e143c69ff1cfd41,0,1,0,0,0,0,0,0,1,0,1,
pullFishingVisual,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4174,4174,11e4f51f816a46e0e9c9b6a2c5c2c6876ab965fabffd4c783ecef8a4023588f8,0,1,0,0,0,0,0,0,1,0,3,
restoreFishingCamera,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4175,4178,2703e6d1da1811727f1c436a2a9692fb68425586a3f974ae64dbbae0189289f7,0,1,0,0,0,0,0,0,1,0,0,
stopFishingVisual,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4179,4185,03f32f29c2536bb86b9644c9f576a69938949e134119d4340bbac3f39359241e,3,4,1,0,0,0,0,0,2,0,0,restoreFishingCamera | setFishingUiActive
clearFishingTimers,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4186,4186,7d1d72683929e2f642510702a3c453868f33e0ca1da584d3f7d1db76292d91c7,0,1,0,0,0,0,0,0,1,0,0,
setFishingUiActive,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4187,4191,16316f10f15ca2d97f70d60581b3500991822cdc5cd8b027e52ed1d2e02b4ac6,2,1,0,0,0,0,0,0,0,0,2,scheduleStableResize | syncMobilePanels
cancelFishingSession,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4192,4192,e9c36489da12a5e0384fb83283f8210457b0a585233ac36346dc6e1946a06ac8,2,0,0,0,0,0,0,0,0,0,0,clearFishingTimers | stopFishingVisual
ensureFishingModalStyle,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4193,4203,94b54fad2aee6e773057a6ddf8ebcfb63acd3dfce837e19f7328b72906e6d8d2,0,1,0,0,0,0,0,0,1,0,0,
updateFishingVisual,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4204,4214,8a3f543b7108ccc86f132c119d57cd36762a9f974ac89528bd01551e92fe6d16,2,11,6,0,0,0,0,0,1,0,1,setFishingLine | stopFishingVisual
createShoreFisher,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4215,4220,90eb0b54d936af048dc247751a903589bd93b47ae4fa76e1982fd4db79d1612a,3,0,0,0,0,0,0,0,1,0,0,createNPC | premiumCylinder | renderMat
createShoreFishingLife,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4221,4225,19f6efb165644898a4db104d094345e34841ebf5ce4702752645f49aee80a94a,1,1,0,0,0,0,0,0,1,0,0,createShoreFisher
updateShoreFishers,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4226,4229,3b20f43fe959689a37894c5705b1d98fa32e98c1efb536267f7f1fb38eacfa01,0,3,0,0,0,1,0,0,0,0,4,
createBoatModel,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4230,4234,2dc2fbfc25e28981c391018dd5dc70fd3964502ccd52be105edb107dcec42b7c,12,0,0,0,0,0,0,0,0,0,2,premiumBox | registerInteractable | renderMat
ensureBoatPanel,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4235,4237,b92ba7205ba691d8e785a37db9732dc7f16593c80e9e6d020224f5e0d312ee70,2,1,0,0,0,0,0,0,2,0,0,exitBoat | startFishing
updateBoatPanel,22-careers-jobs-uniforms.js,"Carreiras, estados de missão, uniformes, professor, bombeiro e entrega",4238,4247,e2cb5eb95cdf6dfe36e64a0dafc51c0d7128eb0f63b3aea211828dc0776f992e,11,8,0,0,0,0,0,0,6,0,3,auditPlayerMode | boardNpcPassenger | canEnterMobility | ensureBoatPanel | exitVehicle | nearestRideCompanion | saveState | toast | updateVehicleControlsUI
enterBoatAsPassenger,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4248,4255,5d0b1da716866212f78833fb28bfaa3e14d4115e1169375c22b68f43bd6cfc2b,9,4,0,0,0,0,0,0,4,0,3,auditPlayerMode | canEnterMobility | exitVehicle | saveState | toast | updateBoatPanel | updateVehicleControlsUI
exitBoat,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4256,4263,667f4aa50a126d73671a280b39307328b87c15ec9124aaf2446f4f3f612f9414,11,7,1,0,0,0,0,0,3,0,6,auditPlayerMode | groundHeightAt | releaseNpcPassenger | rememberSafePlayerPosition | safeBoatExitPoint | saveState | toast | updateBoatPanel | updateVehicleControlsUI | validBoatExit
updateBoatPhysics,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4264,4270,ec5432dda90ffe45bb9c50ae4e0d806e7bfd06203afb6615f06692e2ffa6c7d9,4,6,1,0,0,0,0,0,2,0,6,exitBoat | mobilityThrottleIntent | toast | updateMobilityControlLabels
constrainBoat,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4271,4271,2c6325750820686271c90e71f80b0fcb54f7814e765587961a9c9bba00cf20b1,1,3,0,0,0,0,0,0,1,0,0,isInsideLakeNavigable
weightedFish,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4272,4272,8ed3e4032a8e4c7fe6517988b74747fac10f6549c666160f7a87c747442637b9,0,1,0,0,0,1,0,0,2,0,0,
startFishing,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4273,4281,1d3a979e0b533a839206f072355038dd95d3f4e0cd46bd2ce5d2e6f635e946ef,31,14,0,0,0,0,0,0,11,0,3,addCoins | addXP | beep | beginFishingVisual | cancelFishingSession | castFishingVisual | clearFishingTimers | ensureFishingModalStyle | hookFishingVisual | isNearFishingArea | openModal | pullFishingVisual | saveState | setFishingUiActive | stopFishingVisual | toast | vibrate | weightedFish
campfireAllowed,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4282,4282,91b34d4a25f08e494e861fb283b21b28fef562a43b8190e5ce723383014e886f,3,4,0,0,0,0,0,0,5,0,0,rectOverlap | waterAt | worldLayoutPoint
spawnCampfire,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4283,4285,8605433f5dcb3fc2f6e5b9b3c63af3be33882c8bbdc7c6de44e025871089fa55,4,1,0,0,0,1,0,0,1,0,2,mat | openCampfire | premiumCylinder | registerInteractable
nearestActiveCampfire,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4286,4287,37f3497ed830db18937dbdc2f8c6983804aec87fd96bd5ad6efd90b0cf7addcb,7,3,0,0,0,0,0,0,4,0,3,campfireAllowed | confirmModal | saveState | spawnCampfire | toast
finishCampfireCooking,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4288,4288,5a8277aec60fdf34ab57b1f4860e94bb0222215227024d26675c8e4b833fb354,3,1,0,0,0,0,0,0,1,0,3,beep | saveState | toast
openCampfire,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4289,4291,044ddae9caccb37b07d5935edbf182ea649d7ee79196dd802ee1a79fbb371c7d,10,4,0,0,0,0,0,0,4,0,7,closeModal | confirmModal | finishCampfireCooking | openModal | saveState | toast | updateHUD
openNearestCampfire,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4292,4292,500572fe2fde10ca494baf41cc59dbce18276b2eb12c0e8fd2a798191902578f,3,1,1,0,0,0,0,0,0,0,0,nearestActiveCampfire | openCampfire | toast
openCampfireZone,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4293,4293,c25e12c2334e21d1e4c09f898130414ecbf8f78b143b9edd6875648ba51fab1e,4,1,1,0,0,0,0,0,0,0,0,closeModal | nearestActiveCampfire | openCampfire | openModal
createCampfireZone,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4294,4294,c97b243e7c21df22918c72cfbe9a78554cbe388bbfefa3fcf997cdf1e7ff2642,4,0,0,0,0,1,0,0,0,0,0,createSignpost | premiumBox | registerInteractable | worldLayoutPoint
createForestAnimal,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4295,4295,0fe162ec99813d35f65a5f69040e14d53930de78ed3c309103d66ea70e543699,5,1,0,0,0,2,0,0,1,0,0,premiumBox
startHunting,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4296,4296,fba00d7088f0d1f0e190949248071d70f63b9c1ccd3d20b99623729d232b5576,9,5,1,0,0,0,0,0,3,0,2,addXP | closeModal | openModal | saveState | toast | worldLayoutPoint
createHuntingArea,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4297,4297,10d57f5959c5f0bf6c68f497c58ecc16b0f462b9f799915edefe5ecb882deead,7,0,0,0,0,1,0,0,0,0,0,createForestAnimal | createSignpost | premiumBox | registerInteractable | startHunting | worldLayoutPoint
nearestOwnedHouseForExtension,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4298,4298,fbae349dbe971fe1a33f8ca5920a0155f4c63696d8df123dfd20d059ec4b2dfc,0,0,0,0,0,0,0,0,1,0,1,
extensionPlacement,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4299,4299,afd95024a6b3cb0bd38b32c08d500b259d58709d871fe654e8a3a839af60a4ca,0,0,0,0,0,0,0,0,1,0,3,
extensionValid,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4300,4311,e6de0a8bc39744495f6653c2f0851f0dc32bc18e15a8734b7ee62a153793c2e9,6,7,0,0,0,1,0,0,7,0,0,rectOverlap | v704ProtectedRectangles
furnitureCatalogForRoom,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4312,4312,e1ee0fe6fe4c4062d1f3a736448c764b8122d992f731e59f1081c52b2442f7fd,0,0,0,0,0,0,0,0,1,0,0,
furnitureSpec,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4313,4313,e61769277a12e4bf6a6a19d8881f96e1d7911dcd8bd205d5a6f8e46d9aa08475,1,0,0,0,0,0,0,0,1,0,0,furnitureCatalogForRoom
furnitureForExtension,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4314,4314,c97abce40e6af68183c3ce884737acb96e7c7b02557e0817476eee20f2e37228,0,0,0,0,0,0,0,0,1,0,0,
furnitureFootprint,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4315,4315,ce04504354cac2ced8fbd5b91fb063ab3e2ea0222191377286b74efb8b84cc0c,1,0,0,0,0,0,0,0,1,0,2,furnitureSpec
furniturePlacementValid,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4316,4316,0f0639eb15aaa098cbf3d4a75fe30c834ec16d2c6ca875d4b88cf65488bad3c0,3,2,0,0,0,0,0,0,3,0,2,furnitureFootprint | furnitureForExtension | rectOverlap
disposeFurnitureGroup,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4317,4317,890278c7886bb97762c69a67eaf737fef9ce51fc1322dbd47fa5129f6f959724,1,1,0,0,0,0,0,0,1,0,1,disposeDetachedVisual
clearFurniturePreview,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4318,4318,cad2e05855b6aaa20f147442a4d663313fa046ee591e6a25d13624c189b6cbf5,1,1,0,0,0,0,0,0,0,0,0,disposeFurnitureGroup
clearExtensionPreview,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4319,4319,eff02d62493fc224e09bf4ebbbf13257ded53a8b52c1a0852bf01ba61db221ea,2,1,0,0,0,0,0,0,0,0,0,clearFurniturePreview | disposeDetachedVisual
renderExtensionPreview,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4320,4320,ad90280b70e3316d1270b3b1fe1b5e01231fffa7f06d0c46fce4e29c0cf1fca0,2,2,0,0,0,1,0,0,1,0,1,disposeDetachedVisual | extensionValid
createFurnitureModel,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4321,4344,c79350bd58846fa29ff2ccd82c16a9c67d568fb2891cd1373143cb06e820cbee,13,23,21,0,0,14,0,0,3,0,4,furnitureSpec | mat | premiumBox | shadeColor
renderExtensionFurniture,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4345,4345,5091b1e2200878edaf6384177c6f3782b0b8cc92efa65dbd51f478d3e6c44be6,3,3,0,0,0,1,0,0,1,0,0,createFurnitureModel | disposeFurnitureGroup | furnitureForExtension
renderFurniturePreview,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4346,4346,13f61449288e91950e4a6657ce3c5e030553bfe435ca0d7d8108c65412db1824,3,1,0,0,0,0,0,0,2,0,0,clearFurniturePreview | createFurnitureModel | furniturePlacementValid
nextFurnitureSlot,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4347,4347,2cc54abe7c11119f3a51f64e091eb1a484e1532a9a993b3cba6617f4f997fb39,1,1,0,0,0,1,0,0,2,0,0,furniturePlacementValid
openFurniturePlacement,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4348,4349,32bbe50aab442a40410680c0b969e0f2d54c03eb5bbd631f9e6f4b85d04685dd,27,9,1,0,0,0,0,0,6,0,9,addCoins | clearFurniturePreview | closeModal | confirmModal | furniturePlacementValid | furnitureSpec | nextFurnitureSlot | openFurnitureManager | openModal | renderExtensionFurniture | renderFurniturePreview | saveState | toast
openFurnitureManager,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4350,4350,c0ea7952e02baa17c8774ee1cf4c6666e256897bc18d30b2013e672d3cb309b4,9,1,0,0,0,0,0,0,2,0,7,closeModal | furnitureCatalogForRoom | furnitureForExtension | furnitureSpec | openFurniturePlacement | openModal | saveState | toast
spawnHouseExtension,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4351,4351,1537019847525857b2cedb766d3723cafe1834c892739973ad333075dd636910,11,1,0,0,0,0,0,0,1,0,2,openFurnitureManager | premiumBox | registerInteractable | registerPlatform | renderExtensionFurniture | shadeColor
resourcesEnough,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4352,4352,78c727e3c347537370e6f050f7d5e3a8a2d76199d6740dc3c179067ee129f52d,0,0,0,0,0,0,0,0,1,0,0,
costText,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4353,4353,9aa5e0dd68849a850bb96af5da55e6cb91d6912a99f273bc9955cda21521c7ad,0,0,0,0,0,0,0,0,1,0,2,
openHouseExtensionPlanner,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4354,4354,af18b4415a0f85ea8eaeb4d89cdc167832f63d5bb99a0720d0fa82712d1673e7,22,3,0,0,0,1,0,0,3,0,4,clearExtensionPreview | closeModal | costText | extensionPlacement | extensionValid | nearestOwnedHouseForExtension | openModal | playerDisplayName | renderExtensionPreview | resourcesEnough | saveState | spawnHouseExtension | toast
openHouseExtensionMenu,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4355,4355,22817009ec8e5f7267f0fb81dc84b8fb4ae58ae97bebec9a678d0643dd9827c3,4,0,0,0,0,0,0,0,0,0,0,closeModal | costText | openHouseExtensionPlanner | openModal
createLakeExpansion,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4356,4360,03f85c7dea30fb41a764f7fd74bfc1799e6eeaa6ec13b072c706ab5304575083,10,0,0,0,0,3,0,0,0,0,0,createBoatModel | createShoreFishingLife | createSignpost | premiumBox | premiumCylinder | registerInteractable | registerPlatform | startFishing
restoreLifeExpansion,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4361,4361,9c9b416fb7e119a14adbf3fe2f2fe3f1e2411f81c6c5a3576e78f652de13f07a,3,2,0,0,0,2,0,0,0,0,0,finishCampfireCooking | spawnCampfire | spawnHouseExtension
updateLifeActivities,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4362,4365,c7a2304a514911a3da82d6426bad09ca92ef6588b94f041a8d3efca2c42f0b41,3,8,0,0,0,2,0,0,1,0,2,finishCampfireCooking | saveState | updateShoreFishers
createLifeExpansionWorld,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4366,4366,3e94cc7837917ef7f560e5883b0547289c2df9b2868f8e5e3e9763f929526479,5,0,0,0,0,0,0,0,0,0,0,applyCloudWorldObjects | createCampfireZone | createHuntingArea | createLakeExpansion | restoreLifeExpansion
buildWorld,23-vehicle-effects-driving.js,"Poeira, som, efeitos, controles, direção, passageiros e ponte",4367,4440,c1d21d85c3cd8fd7895263358b3e0e67f9b15b310cf2b69f848938773d5f884c,109,5,0,0,0,7,0,1,0,0,2,addHouseInterior | box | createChest | createCooperativeMissionWorld | createCrystal | createDistrictVisuals | createEnemy | createFenceLine | createFireServiceWorld | createFlower | createGoldFoundry | createGoldMine | createHouse | createKartCircuitV704 | createLamp | createLava | createLearningPlaza | createLifeExpansionWorld | createNPC | createNpcMobility | createPlatform | createPoliceSystem | createRoad | createRock | createRoyalCastle | createSignpost | createSizeChallenges | createSkyDome | createSportsComplexV704 | createToyCar | createTransitWorld | createTree | createVillageWell | createWater | createWaypointMarker | decorateCityServices | migrateWorldBuildsToSafeZoneV704 | playerDisplayName | reconcileWorldBuilds | registerInteractable | registerPlatform | restoreActiveAdventure | stableBox | updateBridgeVisual | v704ReservedAt | v704RuntimeWorldAudit | v704StaticWorldAudit | worldLayoutPoint
collectResource,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4441,4450,46f1a483799bc6bb64d3b76434fb3adddb9808fe19b1781e2ce8fcffbe4054de,12,3,0,0,0,0,0,0,3,0,11,addXP | advanceAdventure | beep | checkActiveJob | evaluateMissions | playToolAnimation | saveState | toast | trackDaily | vibrate
openChest,24-construction-system.js,"Custos, propriedade, preview, validação, colocação, remoção e reconciliação",4451,4457,27f1e89b5b73567418971113e26b37d5b8aeba0d5c79f36015b9635039e12106,7,2,0,0,0,0,0,0,1,0,4,addCoins | addXP | evaluateMissions | saveState | setFlag | toast
